FID,Name,Address,City,State,ZipCode1,ZipCode2,Suite,geom
Food_Establishments_Health.732,CHIPOTLE MEXICAN GRILL #1320,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.733,CHINA CAFE,10805 BIRMINGHAM WAY #22,Woodstock,MD,21163,,,POINT (1343328.5038148202 597603.9976457948)
Food_Establishments_Health.734,ARBY'S  THE MALL IN COLUMBIA,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.735,BON FRESCO SANDWICH & BAKERY,6945 OAKLAND MILLS RD,Columbia,MD,21045,,STE B,POINT (1361219.056770807 551403.1738065843)
Food_Establishments_Health.736,POLLO FUEGO LLC,7351 ASSATEAGUE DR,Jessup,MD,20794,,STE 290,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.737,LIGHTHOUSE SENIOR LIVING,3100 NORTH RIDGE RD,Ellicott City,MD,21043,,,POINT (1362586.9685083544 589892.8854376426)
Food_Establishments_Health.738,R & R DELI,7894 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1373306.6670797905 548543.8461052921)
Food_Establishments_Health.739,FIVE GUYS OPS LLC,10300 LITTLE PATUXENT PKWY,COLUMBIA,MD,21044,21044,#1325,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.740,SUBWAY  43885,3881 TEN OAKS RD SUITE E,Glenelg,MD,21737,,,POINT (1316219.326164565 582353.8596868457)
Food_Establishments_Health.741,SUBWAY  33119,12800 FREDERICK RD SUITE 106,West Friendship,MD,21794,,,POINT (1324974.663678573 596273.8395698097)
Food_Establishments_Health.742,COMFORT INN,8828 WASHINGTON BLVD,Jessup,MD,20794,,,POINT (1365887.633586673 537460.6587922998)
Food_Establishments_Health.743,WATERLOO SHELL,5651 WATERLOO RD,Ellicott City,MD,21043,,,POINT (1367778.5359692778 564312.2920846085)
Food_Establishments_Health.744,BETHANY UNITED METHODIST CHURCH,2875 BETHANY LN,Ellicott City,MD,21043,,,POINT (1353141.5291806674 592252.050289241)
Food_Establishments_Health.745,AZUL 17,9400 SNOWDEN RIVER PKWY,Columbia,MD,21044,,STE 126,POINT (1358484.6966159274 549984.0458614905)
Food_Establishments_Health.746,CAZABE RESTAURANT,8801 WASHINGTON BLVD,Jessup,MD,20794,,,POINT (1366364.383312917 537926.5799489485)
Food_Establishments_Health.747,RUBY THAI KITCHEN,10300 LITTLE PATUXENT PKWY #1370,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.748,HARRIS TEETER #323,8184 WESTSIDE DR,Fulton,MD,20759,,,POINT (1337488.9781624267 540092.2938680439)
Food_Establishments_Health.749,COLUMBIA AUTO CARE & WASH,10611 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1348909.0217890514 563308.1617526603)
Food_Establishments_Health.750,TUTTI FRUTTI,9191 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,STE 1A,POINT (1360762.5008635381 586373.8929831557)
Food_Establishments_Health.751,VENNARI'S  PIZZA/SUBS,5865 ROBERT OLIVER PL,Columbia,MD,21045,,STE D,POINT (1355943.7873935509 562352.9063159134)
Food_Establishments_Health.752,SUBWAY,5485 HARPERS FARM RD,Columbia,MD,21044,,UNIT N,POINT (1343555.903776325 566670.5789440775)
Food_Establishments_Health.753,SIDAMO COFFEE & TEA #2,8180 Maple Lawn Blvd  #F,Fulton,MD,20759,,,POINT (1338766.749374693 539589.497041962)
Food_Establishments_Health.754,TRATTORIA MONTESE,2470 LONGSTONE LN,Marriottsville,MD,21104,,,POINT (1341189.714987692 598213.9095116588)
Food_Establishments_Health.755,AUNTIE ANNE'S PRETZELS,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,SPACE 1017,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.756,MCDONALDS # 6430,6385 DOBBIN RD,Columbia,MD,21045,,,POINT (1363633.535126555 557375.2762705114)
Food_Establishments_Health.757,JP'S FINE WINE & SPIRITS,7351 ASSATEAGUE DR,Jessup,MD,20794,,STE 100,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.758,DROVER'S,17004 FREDERICK RD,Mount Airy,MD,21771,,,POINT (1282297.8075825823 611538.0254028286)
Food_Establishments_Health.759,BAGEL BIN,6030 DAYBREAK CIR,Clarksville,MD,21029,,,POINT (1330669.0279655783 562295.5441634617)
Food_Establishments_Health.760,CHARLEYS GRILLED SUBS,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,SPACE #136,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.761,PORTALLI'S,8085 MAIN ST,Ellicott City,MD,21043,,,POINT (1370068.924770743 583035.4742432744)
Food_Establishments_Health.762,7-11 #11725,9049 FREDERICK RD,Ellicott City,MD,21042,,,POINT (1361788.5809987204 584374.4122405531)
Food_Establishments_Health.763,WATERLOO EXXON,10611 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1348909.0217890514 563308.1617526603)
Food_Establishments_Health.764,COLUMBIA FINE WINE & SPIRITS,10400 SHAKER DR,COLUMBIA,MD,21046,,,POINT (1348888.535306033 552797.4253080128)
Food_Establishments_Health.765,FIVE GUYS OPERATIONS LLC,6435 DOBBIN CENTER WAY,COLUMBIA,MD,21045,21045,7,POINT (1363551.5891944813 556604.6918449738)
Food_Establishments_Health.766,ST. JOHNS LIQUOR,9150 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1361195.9363114003 586944.2952031986)
Food_Establishments_Health.767,PUMP IT UP OF ELKRIDGE,7184 TROY HILL DR STE H,Elkridge,MD,21075,,,POINT (1383216.8569079537 556718.538157748)
Food_Establishments_Health.768,TCBY,9400 SNOWDEN RIVER PKWY,Columbia,MD,21045,,,POINT (1358484.6966159274 549984.0458614905)
Food_Establishments_Health.769,NSA - EMERSON BLDG,8955 STEPHENS ROAD,Laurel,MD,20723,,,POINT (1355524.1071557153 531116.872993609)
Food_Establishments_Health.770,LEDO PIZZA,6030 DAYBREAK CIR,Clarksville,MD,21029,,,POINT (1330669.0279655783 562295.5441634617)
Food_Establishments_Health.771,PARS MARKET LLC,9400 SNOWDEN RIVER PKWY,Columbia,MD,21045,,,POINT (1358484.6966159274 549984.0458614905)
Food_Establishments_Health.772,DUNKIN DONUTS - SNOWDEN DONUTS,8205 SNOWDEN  RIVER PKWY,Columbia,MD,21045,,,POINT (1368869.0021939466 562052.3403436281)
Food_Establishments_Health.773,HAN JOONG KWAN,9338 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1359464.2431682535 586911.516830369)
Food_Establishments_Health.774,NAZAR PRODUCE MARKET,6955 OAKLAND MILLS RD,Columbia,MD,21045,,STE A,POINT (1361232.5193167904 551144.7514565084)
Food_Establishments_Health.775,RIVER HILL GRILLE,6040 DAYBREAK CIR,Clarksville,MD,21029,,,POINT (1330713.5129001325 562564.5024190899)
Food_Establishments_Health.776,HONEY PIG BBQ,10045 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1352141.7888093658 586856.7886543054)
Food_Establishments_Health.777,EDIBLE ARRANGEMENTS,703 LISBON CENTER DR SUITE D,Woodbine,MD,21797,,,POINT (1293297.292979242 613569.1138620884)
Food_Establishments_Health.778,7 STAR FOOD MART,9002 BALTIMORE ST,Savage,MD,20763,,,POINT (1362175.1901996832 535893.4428413869)
Food_Establishments_Health.779,SMOKIN HOT LLC,2465 RT 97,Glenwood,MD,21738,,,POINT (1306722.3779652885 596025.9531252863)
Food_Establishments_Health.780,ENCORE AT TURF VALLEY,11150 RESORT RD,Ellicott City,MD,21042,,,POINT (1340962.3150261869 595443.5516794755)
Food_Establishments_Health.781,BIPPY  PUB,10194 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,STE 7,POINT (1350757.1952213605 587818.7753640441)
Food_Establishments_Health.782,TOWN CENTRE EXXON,10141 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1352660.9748218625 565171.2610511687)
Food_Establishments_Health.783,CENTRE PARK EXXON-7-ELEVEN,8850 CENTRE PARK DR,Columbia,MD,21045,,,POINT (1365342.6931383817 568660.4017732572)
Food_Establishments_Health.784,MEADOWS FROZEN CUSTARD,6470 FREETOWN RD,Columbia,MD,21044,,,POINT (1345339.6911191477 556329.5876444401)
Food_Establishments_Health.785,THE POTTERY STOP & COFFEE SHOP,9050 BALTIMORE NATIONAL PK #109,Ellicott City,MD,21042,,,POINT (1361978.812626749 586689.3848216401)
Food_Establishments_Health.786,TWIST & TURN TAVERN,13380 CLARKSVILLE PK,Highland,MD,20777,,,POINT (1324390.2135844603 551044.0750256748)
Food_Establishments_Health.787,MAYFLOWER VI CARRYOUT,10750 HICKORY RIDGE RD,Columbia,MD,21045,,,POINT (1345044.3930996386 562629.4738366627)
Food_Establishments_Health.788,STANFORD GRILL,8900 STANFORD BLVD,Columbia,MD,21045,,,POINT (1364875.8939896037 555966.391566927)
Food_Establishments_Health.789,EL HIDALGO,6060 MARSHALEE DR,Elkridge,MD,21075,,,POINT (1375270.4428091324 561807.965867622)
Food_Establishments_Health.790,WINGS SPORTS CAFE,8406 WASHINGTON BLVD,Jessup,MD,20794,,,POINT (1368295.3806694294 540854.9763644172)
Food_Establishments_Health.791,LEE'S DELI,6350 STEVENS FOREST RD,Columbia,MD,21046,,,POINT (1353623.2541956445 557783.5426106652)
Food_Establishments_Health.792,RETRO FITNESS,7351 ASSATEAGUE DR,Jessup,MD,20794,,STE 300,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.793,BON APPETITE BAKERY,10155 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,STE 106,POINT (1351406.3240690029 587243.6905193113)
Food_Establishments_Health.794,RIVER HILL SUNOCO,5015 SIGNAL BELL LN,Clarksville,MD,21029,,,POINT (1329656.4103763795 561987.9542541415)
Food_Establishments_Health.795,ON THE BORDER,8230 GATEWAY OVERLOOK DR,Elkridge,MD,21075,,,POINT (1370032.9270934388 553170.571962992)
Food_Establishments_Health.796,ZAPATA'S RESTAURANT,5485 HARPERS FARM RD,Columbia,MD,21044,,,POINT (1343555.903776325 566670.5789440775)
Food_Establishments_Health.797,CAFE GATEWAY,6841 BENJAMIN FRANKLIN DR,Columbia,MD,21046,,,POINT (1370350.1749161822 550109.0134079033)
Food_Establishments_Health.798,FUDDRUCKERS,6486 DOBBIN WAY,Columbia,MD,21045,,,POINT (1363243.1212930316 557786.4692510964)
Food_Establishments_Health.799,7-ELEVEN,6510 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1387455.217580432 559241.3022094509)
Food_Establishments_Health.800,AUCTION CAFE  LLC  HOWARD CAFE,3430 COURTHOUSE DR,Ellicott City,MD,21043,,,POINT (1367258.7646286949 586027.6714201436)
Food_Establishments_Health.801,ICHIBAN CAFE,6250 COLUMBIA CROSSING CIR,Columbia,MD,21046,,STE D,POINT (1365103.879279195 557758.666167)
Food_Establishments_Health.802,CENTENNIAL HIGH SCHOOL CONCESSION STAND -INDOOR,4300 CENTENNIAL LN,Ellicott City,MD,21042,,,POINT (1349521.8602953467 577681.1855743758)
Food_Establishments_Health.803,KOLACHE KREATIONS,10455 FREDERICK RD,Ellicott City,MD,21042,,,POINT (1347589.399618619 588215.9204705593)
Food_Establishments_Health.804,CHILDREN OF AMERICA,8020 VILLAGE CREST DR,Ellicott City,MD,21043,,,POINT (1371692.6248819781 577411.0566625751)
Food_Establishments_Health.805,TONG NA MOO HOUSE,9445 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1358418.8472062252 586620.3161074636)
Food_Establishments_Health.806,SAVAGE BOYS & GIRLS CLUB,8400 FAIR STREET,Savage,MD,20763,,,POINT (1360832.447569844 536347.6574363107)
Food_Establishments_Health.807,WAVERLY WOODS SHELL,10781 BIRMINGHAM WAY,Woodstock,MD,21163,,,POINT (1343670.6280812286 597799.4972265995)
Food_Establishments_Health.808,BIG LOTS #5155,6171 COLUMBIA CROSSING CIR,Columbia,MD,21045,,,POINT (1365628.9185725541 556333.9776050869)
Food_Establishments_Health.809,ELLICOTT LIGHTHOUSE TOFU & BBQ,9380 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1359101.6324188265 586956.2944289665)
Food_Establishments_Health.810,PUDGIE'S,12447 CLARKSVILLE PK,Clarksville,MD,21029,,STE 1E,POINT (1328589.9426032465 560457.0286445755)
Food_Establishments_Health.811,RECREATIONAL EQUIPMENT INC.,6100 DOBBIN RD,Columbia,MD,21045,,STE B,POINT (1365979.23743217 557854.9526371867)
Food_Establishments_Health.812,PLAYERS BAR & GRILL,10795  BIRMINGHAM WAY,Woodstock,MD,21163,,,POINT (1343488.2983823642 597519.1250732896)
Food_Establishments_Health.813,AIDA BISTRO & WINE BAR,6741 GATEWAY DR,Columbia,MD,21046,,,POINT (1368154.9019287315 552822.301751678)
Food_Establishments_Health.814,TANDOOR  GRILL,7500 MONTPELIER RD,Laurel,MD,20723,,STE 104,POINT (1342955.0644957977 544090.9626892061)
Food_Establishments_Health.815,DUNKIN DONUTS/BASKIN ROBBINS,8600 WASHINGTON BLVD,Jessup,MD,20794,,,POINT (1366803.0867135555 539170.9874602989)
Food_Establishments_Health.816,MELVILLE CHAPEL U.M. CHURCH,5660 FURNACE AVE,Elkridge,MD,21075,,,POINT (1395358.6100649147 563900.2211118941)
Food_Establishments_Health.817,HIGHLAND WINE & SPIRITS,13390 CLARKSVILLE PK,Highland,MD,20777,,STE B FIRS,POINT (1324327.8761432755 550939.8866263238)
Food_Establishments_Health.818,LINDEN LINTHICUM UNITED METHODIST CHURCH,12101 LINDEN LINTHICUM LN,Clarksville,MD,21029,,,POINT (1330789.312887301 563322.7949548163)
Food_Establishments_Health.819,FRISCO TAP HOUSE,6659 DOBBIN RD,COLUMBIA,MD,21045,,,POINT (1361705.464410474 554011.3957588787)
Food_Establishments_Health.820,FLAVORS OF INDIA,7185 COLUMBIA GATEWAY DR,Columbia,MD,21046,,,POINT (1367592.1089738098 552472.8608841916)
Food_Establishments_Health.821,ASIAN COURT,9180 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1360668.5557056963 586894.2496518248)
Food_Establishments_Health.822,SEDONA  GRILL,10805 BIRMINGHAM WAY,Woodstock,MD,21163,,UNIT #24,POINT (1343328.5038148202 597603.9976457948)
Food_Establishments_Health.823,SUBWAY,7106 MINSTREL WAY,Columbia,MD,21045,,,POINT (1356731.6389976325 550385.8735926957)
Food_Establishments_Health.824,SAM & ELSIES,9994 WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1358670.8309473523 526150.6568458888)
Food_Establishments_Health.825,ASIAN PALACE,10801 HICKORY RIDGE ROAD,Columbia,MD,21044,,,POINT (1344742.0711430947 561912.4469310163)
Food_Establishments_Health.826,LUNA BELLA RISTORANTE,6420 FREETOWN RD,Columbia,MD,21044,,,POINT (1345362.5189145112 556584.7906900416)
Food_Establishments_Health.827,KABOB CONNECTION,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,STE 145,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.828,BGR THE  BURGER JOINT,6250 COLUMBIA CROSSING CIR,Columbia,MD,21045,,STE D,POINT (1365103.879279195 557758.666167)
Food_Establishments_Health.829,ANNA'S COFFEE & ROASTERY,8827 CENTRE PARK DR,Columbia,MD,21045,,STE D,POINT (1364761.1696847004 568623.2334397808)
Food_Establishments_Health.830,SIAM SPICE THAI CUISINE,5810 ROBERT OLIVER PL,Columbia,MD,21045,,,POINT (1355567.7140981404 562024.5372595317)
Food_Establishments_Health.831,TUTTI FRUTTI,6250 COLUMBIA CROSSING CIR,Columbia,MD,21045,,,POINT (1365103.879279195 557758.666167)
Food_Establishments_Health.832,JERRYS SUBS & PIZZA OF COLUMBIA,7180 CRADLEROCK WAY,Columbia,MD,21045,,B,POINT (1357130.5400884065 553710.5371225503)
Food_Establishments_Health.833,KUPCAKES & COMPANY,6010 MEADOW RIDGE CENTER DR,Elkridge,MD,21075,,STE H,POINT (1373910.7256647921 562038.2924695583)
Food_Establishments_Health.834,RAINBOW OF HOWARD COUNTY LLC,7277 EDENBROOK DRIVE,COLUMBIA,MD,21046,21046,,POINT (1350034.6076988948 546930.6818996092)
Food_Establishments_Health.835,108 DELI & LIQUOR,12447 CLARKSVILLE PK,Clarksville,MD,21029,,STE 1D,POINT (1328589.9426032465 560457.0286445755)
Food_Establishments_Health.836,OLLIE'S BARGAIN OUTLET INC,7351 ASSATEAGUE DRIVE,JESSUP,MD,20794,20794,,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.837,NORTH LAUREL 50 CENTER,9411 WHISKEY BOTTOM RD,Laurel,MD,20723,,,POINT (1358824.772234034 527930.6395561508)
Food_Establishments_Health.838,DESI BAZAAR,9179 RED BRANCH RD,Columbia,MD,21045,,,POINT (1362589.0171566564 569649.6062390062)
Food_Establishments_Health.839,ALEX'S SNOW CONES & ICE CREAM LLC,16041 FREDERICK RD,Lisbon,MD,21765,,,POINT (1291583.7450067687 608241.7502851568)
Food_Establishments_Health.840,WILLIAMSONS NURSERY - SNOWBALLS,8895 FREDERICK RD,Ellicott City,MD,21043,,,POINT (1363310.4340229495 583469.2023551798)
Food_Establishments_Health.841,TINO'S ITALIAN BISTRO LLC,8775 CENTRE PARK DR,COLUMBIA,MD,21045,21045,,POINT (1363877.9096025613 568243.0628477667)
Food_Establishments_Health.842,DOMINO'S PIZZA LLC  #4620,6010 MEADOWRIDGE CENTER DR,Elkridge,MD,21075,,UNIT F,POINT (1373910.7256647921 562038.2924695583)
Food_Establishments_Health.843,ASIAN EXPRESS,7500 MONTPELIER RD,Laurel,MD,20723,,,POINT (1342955.0644957977 544090.9626892061)
Food_Establishments_Health.844,WALGREENS#11949,5585 TWIN KNOLLS RD,Columbia,MD,21045,,,POINT (1357838.201744673 565745.467903772)
Food_Establishments_Health.845,THE JOHNS HOPKINS UNIV. APPLIED PHYSICS LAB. BLDG 200,11101 JOHNS  HOPKINS RD,Laurel,MD,20723,,,POINT (1340891.1976637084 543742.9851419353)
Food_Establishments_Health.846,K & B DELI INC  D/B/A NY DELI,9350 SNOWDEN RIVER PKWY,Columbia,MD,21045,,,POINT (1358844.9660530093 549950.9748246178)
Food_Establishments_Health.847,JASON'S DELI,8874 MCGAW RD,Columbia,MD,21045,,,POINT (1363294.630164621 554227.3818227019)
Food_Establishments_Health.848,JERRY'S SUB & PIZZA,7351 ASSATEAGUE DR,Jessup,MD,20794,,,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.849,COLISEUM HAIR STUDIO,9105 ALL SAINTS  RD,Laurel,MD,20723,,M,POINT (1356059.3896905836 529943.2901806938)
Food_Establishments_Health.850,LOFT BALLROOM,9375 WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1362911.5329321756 531555.8690582906)
Food_Establishments_Health.851,ACCRA INTERNATIONAL FOODS,10051 NORTH SECOND ST,Laurel,MD,20723,,,POINT (1358819.796945301 525241.642327955)
Food_Establishments_Health.852,KOTO SAKE JAPANESE STEAK HOUSE,6410 FREETOWN RD,Columbia,MD,21044,,,POINT (1345379.4934290121 556756.5844833537)
Food_Establishments_Health.853,NOURISHING JOURNEY,10440 SHAKER DR,Columbia,MD,21046,,STE 105,POINT (1349096.9121047352 552991.1689045589)
Food_Establishments_Health.854,TURKISH FAMILY MARKET,8457 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1367366.1723325204 589214.197521645)
Food_Establishments_Health.855,TONYS PIZZERIA,12800 FREDERICK RD,West Friendship,MD,21794,,,POINT (1324974.663678573 596273.8395698097)
Food_Establishments_Health.856,HCC  CULINARY PROGRAM KITCHEN,10901 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1346400.012947375 564257.5639085448)
Food_Establishments_Health.857,DELI TOWN,8785 CLOUDEAP CT,Columbia,MD,21045,,,POINT (1364298.467832526 561264.1960755032)
Food_Establishments_Health.858,LONG LIFE ADULT MEDICAL CENTER,9075 GUILFORD RD,Columbia,MD,21046,,,POINT (1355243.1496743192 547856.670932044)
Food_Establishments_Health.859,RESIDENCE INN - COLUMBIA,4950 BEAVER RUN CT,Ellicott City,MD,21043,,,POINT (1364726.635327612 571906.0460114691)
Food_Establishments_Health.860,KURAMO RESTAURANT LLC,8775 CLOUDLEAP CT,Columbia,MD,21045,,,POINT (1364498.6500380207 560935.8270191215)
Food_Establishments_Health.861,SUBWAY -52187,2480 RT 97,Glenwood,MD,21738,,,POINT (1306226.3124121984 596232.5739397297)
Food_Establishments_Health.862,EAST MOON ASIAN BISTRO,5725 RICHARDS VALLEY RD SUITE A,Ellicott City,MD,21043,,,POINT (1368464.2478223103 563714.6721085554)
Food_Establishments_Health.863,COLUMBIA HALAL MEAT,6520 OLD WATERLOO RD #J,Elkridge,MD,21075,,,POINT (1370724.784891377 555378.72216834)
Food_Establishments_Health.864,YOGO  POP,6010 MEADOWRIDGE CENTER DR,Elkridge,MD,21075,,,POINT (1373910.7256647921 562038.2924695583)
Food_Establishments_Health.865,NORDSTROM at HOME DEPARTMENT,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.866,THE CORNER STABLE,8630 GUILFORD RD,Columbia,MD,21046,,,POINT (1350561.4029765124 547425.5767965268)
Food_Establishments_Health.867,T J MAX #1250,6231 COLUMBIA CROSSING CIR,Columbia,MD,21046,,,POINT (1364634.1534899857 558092.3031761579)
Food_Establishments_Health.868,GREEN VALLEY MARKETPLACE,7280 MONTGOMERY RD,Elkridge,MD,21075,,,POINT (1389018.0435706982 561047.6246835937)
Food_Establishments_Health.869,SUSHI NARI INC.,8640 GUILFORD RD,Columbia,MD,21046,,,POINT (1350653.8848141388 547261.684932379)
Food_Establishments_Health.870,RUDY'S MEDITERRANEAN GRILL,7185 COLUMBIA GATEWAY DR,Columbia,MD,21046,,,POINT (1367592.1089738098 552472.8608841916)
Food_Establishments_Health.871,MCDONALDS,8191 WESTSIDE BLVD,Fulton,MD,20759,,,POINT (1338341.8011840815 539472.7240887567)
Food_Establishments_Health.872,A & S FOOD MART INC.,7901 WATERLOO RD,Jessup,MD,20794,,,POINT (1375247.615013769 542173.4278786773)
Food_Establishments_Health.873,SUBWAY,8775 CLOUDLEAP CT,Columbia,MD,21045,,,POINT (1364498.6500380207 560935.8270191215)
Food_Establishments_Health.874,BOOKS-A-MILLION DBA JOE MUGGS CAFE,6151 COLUMBIA CROSSING CIR,Columbia,MD,21045,,,POINT (1365724.3270506116 556662.3466614686)
Food_Establishments_Health.875,MAIWAND KABOB,6131 COLUMBIA CROSSING CIR,COLUMBIA,MD,21045,21045,,POINT (1365469.4166690533 557008.5682244808)
Food_Establishments_Health.876,SHANGHAI TOKYO  CAFE & PENANG STAR,7185 COLUMBIA GATEWAY DR,Columbia,MD,21046,,,POINT (1367592.1089738098 552472.8608841916)
Food_Establishments_Health.877,LINDA'S BAKERY,9350 SNOWDEN RIVER PKWY,Columbia,MD,21045,,,POINT (1358844.9660530093 549950.9748246178)
Food_Establishments_Health.878,NEW MIROC JO RESTAURANT,10194 BALTIMORE NATIONAL  PK,Ellicott City,MD,21042,,,POINT (1350757.1952213605 587818.7753640441)
Food_Establishments_Health.879,VILLAGE GREEN SPIRIT SHOP,9338 BALTIMORE NATIONALL PK,Ellicott City,MD,21042,,,POINT (1359464.2431682535 586911.516830369)
Food_Establishments_Health.880,MANGO GROVE & MIRCHI WOK,8865 STANFORD BLVD,Columbia,MD,21045,,,POINT (1363852.1551667666 555168.296721336)
Food_Establishments_Health.881,THE GREENE TURTLE COLUMBIA LLC,8872 MCGAW RD,Columbia,MD,21045,,,POINT (1363658.1189061773 554229.1378069606)
Food_Establishments_Health.882,ANTHONYS NY PIZZA,5805 CLARKSVILLE  SQUARE DR,Clarksville,MD,21029,,,POINT (1329645.8744708272 562980.9633524511)
Food_Establishments_Health.883,BON CHON CHICKEN,3419 PLUMTREE DR,Ellicott City,MD,21042,,,POINT (1359000.3706599066 586385.3068808374)
Food_Establishments_Health.884,EDIBLE ARRANGEMENTS,6010 MEADOWRIDGE CENTER DR,Elkridge,MD,21075,,,POINT (1373910.7256647921 562038.2924695583)
Food_Establishments_Health.885,TERRACE ON THE GREEN,2700 TURF VALLEY RD,Ellicott City,MD,21042,,,POINT (1344805.5792404518 593490.604519729)
Food_Establishments_Health.886,DESSERT AFFAIRS- CART,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.887,TOYS R US,6100 DOBBIN RD,Columbia,MD,21045,,,POINT (1365979.23743217 557854.9526371867)
Food_Establishments_Health.888,LA PERLE CUISINE @ KAHLER HALL,5440 OLD TUCKER ROW,Columbia,MD,21044,,,POINT (1343975.5840141606 566559.9519357778)
Food_Establishments_Health.889,ABBY'S GOURMET,6724 ALEXANDER BELL DR,Columbia,MD,21046,,,POINT (1366268.3895067736 553647.029025193)
Food_Establishments_Health.890,REDBERRY CAFE,4725 DORSEY HALL DR,Ellicott City,MD,21042,,,POINT (1356993.865980269 573988.0580142319)
Food_Establishments_Health.891,NORA'S KAB0B,9338 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1359464.2431682535 586911.516830369)
Food_Establishments_Health.892,LA LA'S ICE CREAM PARLOR,8054 MAIN ST,Ellicott City,MD,21043,,,POINT (1370169.6012015764 583159.5637975577)
Food_Establishments_Health.893,MARYLAND JUNIORS SPORTS CENTER -CONCESSION STAND,8221 PRESTON CT,Jessup,MD,20794,,,POINT (1370699.9084477117 539550.86538827)
Food_Establishments_Health.894,STARBUCKS COFFEE COMPANY,6365 DOBBIN RD,Columbia,MD,21045,,,POINT (1363601.0494177686 557569.6051951437)
Food_Establishments_Health.895,MISSION PLACE PHARMACY,8160 WASHINGTON BVD,Jessup,MD,20794,,,POINT (1370878.7261780587 545083.3864594294)
Food_Establishments_Health.896,WEIGHT WATCHERS,7185 COLUMBIA GATEWAY DR,Columbia,MD,21046,,,POINT (1367592.1089738098 552472.8608841916)
Food_Establishments_Health.897,WEIGHT WATCHERS,10040 BALTIMORE NATIONAL PK,ELLICOTT CITY,MD,21042,,,POINT (1352715.7029979262 588049.3946300234)
Food_Establishments_Health.898,HONEYWELL,7000 COLUMBIA GATEWAY DR,Columbia,MD,21046,,,POINT (1368114.2216267376 549943.950887583)
Food_Establishments_Health.899,WEGMAN'S FOOD MARKET,8855 MCGAW RD,Columbia,MD,21045,,,POINT (1363339.9930913048 553479.0398644415)
Food_Establishments_Health.900,CROSSROADS CHURCH OF NAZARENE,2750 ROGERS AVE,Ellicott City,MD,21043,,,POINT (1365130.804371162 594315.9171213303)
Food_Establishments_Health.901,TUTTI FRUTTI,8170 MAPLE LAWN BLVD,Fulton,MD,20759,,,POINT (1338963.4196116705 539789.3865834137)
Food_Establishments_Health.902,SHILLA BAKERY AT LOTTE,8801 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1363947.270980781 586658.6550971124)
Food_Establishments_Health.903,CAFE AU LAIT,3290 NORTH RIDGE RD,Ellicott City,MD,21043,,,POINT (1363784.8424368487 587932.036348732)
Food_Establishments_Health.904,ROOTS MARKET BAKESHOP,5809 CLARKSVILLE SQUARE,Clarksville,MD,21029,,,POINT (1329584.1223577287 563188.754823067)
Food_Establishments_Health.905,LITTLE CAESARS,5805 STEVENS FOREST RD,Columbia,MD,21045,,,POINT (1355575.6160273047 562264.814438934)
